listing_id,id,date,reviewer_id,reviewer_name,comments,tema_principal,sentimiento,sentimiento_etiqueta
21249599,368633987,2019-01-07,6701967,Jonathan,"Great central location, clean and safe accomodations, great communication with Ana. Would stay again.",Limpieza,0.49333333333333335,Positivo ✅
17623876,589640290,2020-01-06,48467465,Annie,"A fantastic base in Palermo in a perfect location. The flat is great, it had everything we needed and was really comfortable. It is a really cool, clean, modern building with excellent security. The hosts always replied really quickly if we had a question. We spent a week there over New Year and it was excellent! Highly recommended!",Limpieza,0.35075757575757577,Positivo ✅
18096763,218392498,2017-12-12,45402808,Carlos,"La casa de Justina tiene todo para hacer una estancia en Palermo una experiencia hermosa y sin inconvenientes. Lo que completa la experiencia es ella con su calidez y don de gente, una persona con la que se puede charlar de todo y que está siempre atenta a que la experiencia (no solo la estadía) sea única. Es un lugar al que le recomendaría a un amigo o a un familiar que quiera mucho.",Instalaciones,0.375,Positivo ✅
22549953,545492410,2019-10-12,96796950,Valentina,"La estadía en el alojamiento de Norberto ha sido excelente, el es un muy buen anfitrión, el espacio es tal cual se ve en las fotos, estar en el piso 11 nos regaló unos maravillosos atardeceres, vistas, luz y aire. Todo estaba impecable, se puede llegar a muchos lugares caminando y el acceso a los transportes es muy fácil.  Muy recomendable. Gracias Norberto por tu buena predisposición.",Instalaciones,0.0,Neutral ⚪
1052597,599909126,2020-01-31,21367076,Aline,"Tivemos problemas durante o check-in. A recepção não foi realizada pelo proprietário do apartamento. A pessoa que nos atendeu, chamada Marcelo, fez vários comentários indelicados e grosseiros, inclusive falando palavrões, e também não nos repassou informações mais detalhadas do apartamento.  Quando ele verificou que existia um problema com o aquecimento da água (que não estava funcionando) foi extremamente rude quando dissemos que era essencial para nós termos água quente já que estávamos com nosso filho de 3 anos de idade. 
As fotos estão muito desatualizadas. Condizem com o que é o apartamento, mas este já se encontra muito depreciado em relação ao esperado pelas imagens do anúncio. 
A localização é excelente. Todas as noites era possível sair a pé para ir em algum restaurante da região de Palermo. 
Vale ressaltar que, ainda assim, o proprietário Ezequiel, foi bastante atencioso com a questão da falta de água quente, providenciando o conserto do equipamento no dia seguinte.",Atención,-0.3,Negativo ❌
13061596,608356646,2020-02-20,94557109,Matt,"This rental has everything you'll need. Centrally located - walking distance to tons of great bars and restaurants. The Palermo neighborhood is wonderful to explore. The rental itself has air conditioning, wifi, all the amenities you need if you want to eat at home, a comfy bed and much more.",Ubicación,0.575,Positivo ✅
33476207,462015817,2019-06-01,215417673,Jeff,Probably one of the best located Airbnb apts in all of BsAs if you like Palermo Hollywood. Very clean. Great communication with host who lives nearby.,Limpieza,0.758888888888889,Positivo ✅
29684421,606586151,2020-02-16,114507501,Camila,"El departamento es fantástico. Impecable, tal como se ve en las fotos. La piscina y la vista del edificio una maravilla. Naomi es un encanto, atenta a todos los detalles. 
Muchas gracias!",Instalaciones,0.0,Neutral ⚪
4427429,62898060,2016-02-18,49897005,Silvia,"Fui recientemente con una amiga. La verdad que nuestra experiencia fue positiva, el departamento es incluso más bonito que lo que se ve en las fotos, el barrio es muy seguro y nos quedaba a seis cuadras de la estación del subte B para movilizarnos, además que también pasan colectivos cerca para moverse. El departamento es muy cómodo para dos personas. ",Ubicación,0.0,Neutral ⚪
17635799,611939602,2020-02-28,13060419,Derek,"A modern and chic studio apartment in a great location. Every amenity you could want for a short or extended stay; firm mattress, cold AC, washer/dryer in building, friendly doormen, wonderful pool area and the best water pressure I’ve every encountered. I would be honored to stay there again. And I will. 5 solid stars.
P.S. My wife loved it-happy wife, happy life.",Ubicación,0.3704545454545455,Positivo ✅
29978132,564685815,2019-11-16,222148536,Victoria,"Depto cómodo, limpio y lindo. Cerca de todo. Me encantó la piscina!",Limpieza,0.0,Neutral ⚪
10633358,146591652,2017-04-23,48788855,Thomas,One of the best Airbnb listings at which I've stayed. The pictures don't do the place justice. More than enough space inside and the right amount of contemporary decor have a relaxing stay. And the outside patio spaces are a bonus. Would definitely stay again on a trip back to BA.,Instalaciones,0.24404761904761904,Positivo ✅
40760363,619076815,2020-03-16,341238251,Jader Alberto,"Apartamento com localização privilegiada, e ótima acomodação",Instalaciones,0.0,Neutral ⚪
19912970,362105769,2018-12-25,224507381,Maria Dolores,Excelente alojamiento. Súper ubicado. El alojamiento es tal cual se describe y se muestra en las fotos. Muy buenos anfitriones siempre al pendiente y muy amables. Estuvimos felices.,Atención,0.0,Neutral ⚪
2014604,65385017,2016-03-13,27200359,Vale,"El departamento es tal cual en las fotos, muy luminoso, silencioso y bien ubicado. Opciones de restaurant y cafes cerca.
Nati muy buena anfitriona, siempre disponible a mis preguntas. ",Ubicación,0.0,Neutral ⚪
34889522,605067057,2020-02-13,35268739,Teresa,Nice place to stay. It’s perfectly located,Instalaciones,0.8,Positivo ✅
35162948,492701246,2019-07-21,274839782,Javier,"El apartamento es grande y espacioso, está ubicado cerca de farmacias, supermercados, shoppings y estaciones de metro. Excelente precio calidad, muchísimo mejor de lo que se ve en las fotos. Sin duda, volvería!",Ubicación,0.0,Neutral ⚪
29983290,547109240,2019-10-14,72342103,Danielle,"Apartament well located, near the subte station, restaurants and stores.
Our plane delayed several hours and the host waited for us without any further questions.",Ubicación,0.03333333333333333,Neutral ⚪
14840203,141249994,2017-04-02,18103507,Juan,"Excelente departamento, muy bien ubicado, el departamento es muy lindo y está impecable. Un balcón lindíssimo y Mariano muy atento y amable. Lo recomiendo 100%. ",Atención,0.0,Neutral ⚪
22518495,437920724,2019-04-15,13219857,Michelle,"This flat is in a perfect location in San Telmo. The building is very clean from the time you step off the sidewalk into the marble walkway and into the flat. There's an elevator to take you and your bags to the third floor. The bedrooms are spacious and there are two bathrooms which is very convenient. Unfortunately, we had to leave after only one night because my best friend is claustrophobic and she had a reaction to the flat... while there are plenty of windows that let in natural light, you can not see out the windows because they're all frosted. It was a little like being in a tomb for her and she felt like she had no way out, besides going down three floors and out locked doors, etc. So that is a new discovery! Griselda and Liliana are super generous, caring, and understanding hosts.",Limpieza,0.11837641117052886,Positivo ✅
34620159,534184326,2019-09-22,279837662,Hernan,"Muy recomendable. El departamento está bien ubicado, es espacioso, bien equipado y limpio. El anfitrión es muy amable",Limpieza,0.0,Neutral ⚪
14402395,282145394,2018-06-26,77108997,Marco Antônio,"Todo o contato foi realizado com a Paula entretanto fomos recebidos pelo seu marido, Rodolfo. Só temos a agradecer toda a hospitalidade, preocupação e auxílio durante nossa estadia. Apartamento extremamente limpo, organizado, exatamente como descrito e apresentado em fotos. Região tranquila, próxima aos principais pontos turísticos e com acesso fácil e rápido aos meios de transporte incluindo ao metrô. Só tivemos pontos positivos a ressaltar. Recomendamos!!",Instalaciones,0.0,Neutral ⚪
1385058,238912548,2018-02-27,59887731,Douglas,"This apartment is spacious, clean, and in an ideal location to explore Buenos Aires. Marcela is an excellent host that was on time, provided great recommendations, and quickly responded to my messages. We will definitely stay here again on our next trip to BA!",Limpieza,0.4857142857142857,Positivo ✅
14103360,222687463,2017-12-30,47122164,Maggie,"Central location!! Everything within walking distance. Mariel and Pato were  great hosts! They were very accommodating, even with a later check out time. We will definitely revisit- gracias de nuevo!",Ubicación,0.24,Positivo ✅
33738441,576785324,2019-12-14,48788367,Cristian,"Un espacio muy limpio,  ordenado y con buena ubicación. 
Gardenia es una gran anfitriona.",Limpieza,0.0,Neutral ⚪
33158958,616726953,2020-03-10,59949915,Bethany,"Perfect location, perfect space. Octavio was super responsive and helpful. We had a great time here!!",Ubicación,0.8333333333333334,Positivo ✅
29055562,583944312,2019-12-29,175349613,Nicolas,La ubicación del departamento es inmejorable..cerca de todo! Está completamente equipado. Leandro se comunicó con nosotros oportunamente siempre que fue necesario. Definitivamente lo recomiendo y volvería a elegirlo este departamento.,Ubicación,0.0,Neutral ⚪
39445072,603005827,2020-02-08,40876680,Paula,Eugenia es una muy buena host. Comunica rápido y es muy atenta. Departamento cómodo. Bien ubicado a 1 cuadra metro bus y subte. Supermercado cerca. Agradable para medianas y largas estancias como la mia de 15 dias. Gracias!!,Ubicación,0.0,Neutral ⚪
29003280,362494412,2018-12-26,37597914,Virginia,"Departamento bellisimo, excelente ubicacion, comodo y elegante con dos picinas increibles con horarios super amplios. Me encanto. Recomiendo para viajeros solos, pareja, turismo o estadias de trabajo.",Instalaciones,0.3333333333333333,Positivo ✅
40770778,611942062,2020-02-28,12047432,Bruno,"El departamento esta impecable, muy limpio y confortable. La cocina esta equipada con todo lo que necesitas. 
La cama y el sillón son ideales para un buen descanso. 
La ubicación es perfecta, es silencioso y esta cerca de todo, supermercado, restaurantes, bares, parque.
Clara y su equipo son muy cordiales, con una comunicación rápida y de muy fácil check in y check out.
Seguro volveré a quedarme en el departamento de Clara.",Limpieza,0.0,Neutral ⚪
17980951,577473036,2019-12-15,267003772,Ricardo,"Tal cual se refleja en las fotos. Pequeño, pero cómodo y acojedor departamento. Vajilla completa y todo lo que se necesita para una linda estadía.",Instalaciones,0.0,Neutral ⚪
20250841,570397379,2019-11-29,311908589,Jaqueline,"Lugar con mucho estilo, además de muy buena ubicación.",Instalaciones,0.0,Neutral ⚪
30082158,471922784,2019-06-18,269025459,Diego,"Excelente lugar, muy buena ubicación, totalmente recomendado ",Instalaciones,0.0,Neutral ⚪
19130985,580339524,2019-12-22,309830632,Agustin,Our trip was perfect! And the facilities were better than expected.,Instalaciones,0.4666666666666666,Positivo ✅
3373079,79388618,2016-06-12,30858547,Jorge,"Gracias, Alicia, todo estuvo muy bien y la atención esmerada de ti y de Emy.",Instalaciones,0.0,Neutral ⚪
5785314,225443870,2018-01-06,159025763,Rhett,"Nice character apartment in a very nice part of town opposite some great parks, but also walking distance to the above ground train at Belgrano C, or the underground at Juramento. Lots of great cafes and restaurants around Av Juramento. We had a very nice time!",Ubicación,0.565,Positivo ✅
29735534,471431712,2019-06-17,173081009,Mari,"Quien se hospedo fue mi socio, y le gusto mucho el lugar, pero me hizo  la observacion de q la habitacion tiene nada de privacidad con respecto a la habitacion de arriba y basicamente se escullan los susurros, llego una pareja a las 4 am y fue como compartir con ellos la habitacion, talvez sea bueno comentar a los huespedes q se escucha demasiado lo de lanotra habitacion, salvo por ese detalle todo muy bien.",Instalaciones,0.0,Neutral ⚪
35546274,530105404,2019-09-15,64627405,Francisco,"I've been using AirBnb to travel to Buenos Aires for years now, and Lino's place is definitely one of the best apartments i've ever been to. It's a beautiful and cozy place with just everything you need to get by and you couldn't really ask for a better location, being in the heart of Palermo, the trendiest 'barrio' in Buenos Aires, you are a few blocks away from  all the action, littered with cafés, cultural gastronomy, markets of every kind and a vibrant night life. I would definitely recommend staying at Lino's place and I would most definitely stay here again and again.",Ubicación,0.25833333333333336,Positivo ✅
9502714,458775332,2019-05-26,88645221,Rhiannon,A lovely apartment in a great location. Andrea is a brilliant host and extremely helpful. We’d stay here again if we were to come back to BA.,Ubicación,0.41500000000000004,Positivo ✅
4275585,230203387,2018-01-27,137204553,Beth,"O espaço é muito agradável, amplo e próximo a mercados, restaurantes e cafés. Chegamos à Argentina de Ferry, vindos do Uruguai e o apartamento ficava a duas quadras, o que facilitou muito nossa vida! O prédio é muito charmoso! Nos sentimos num filme! A Bárbara é uma anfitriã extremamente prestativa, cuidadosa, gentil e que pensa nos detalhes com perceptível carinho: deixou inclusive garrafas de vinho à nossa disposição! Amamos nossa experiência em Buenos Aires e certamente a estadia neste apartamento tem muito a ver com isso.",Instalaciones,0.0,Neutral ⚪
75492,39822718,2015-07-26,15481618,Jordi,"The place is a true gem. Spacious, clean, bright and very-well located. Importantly for me, it was warm in winter here. I highly recommend it.

Jonny was just great. ",Limpieza,0.4823809523809524,Positivo ✅
36071964,562236406,2019-11-10,231335760,Carlos,Excelente ubicación. Departamento bien arreglado. Recomendable,Instalaciones,0.0,Neutral ⚪
4610926,180890099,2017-08-11,111477666,Martin,"Muy buen departamento,tuvimos una excelente estadía,super (Website hidden by Airbnb) ubicación es perfecta ,bares,supermercados y todo lo necesario en un radio de una cuadra.
Duilio es un excelente anfitrión y siempre estuvo atento a cualquier necesidad q surja o sugerencia que pueda mejorar la estadia.",Instalaciones,-0.16666666666666666,Negativo ❌
32789430,560645580,2019-11-07,8284503,Lindsay,Great place to stay on an overnight between flights at both airports! They were very hospitable and helped us with figuring out a taxi to the airport the next morning. They even personally drove some of our family as we needed two vehicles. Pictures and descriptions accurate of space. Would recommend! Very nice family!,Instalaciones,0.44583333333333336,Positivo ✅
40728592,607254724,2020-02-17,24464402,Christian,Sebastian and Nelson welcome me when I arrived even if my plane was four hours late. The appartment is located in the downtown area at a few minutes walk from the Casa Rosada and everything else. Very quiet and they are always disponible to answers my numerous questions and helpfull to find your way in Buenos Aires. I even had the chance tomwatch the finale of the Rotterdam tennis chamionship. Thanks guys.,Ubicación,0.08333333333333333,Neutral ⚪
4853213,27900360,2015-03-14,27805962,Claudia,"Es un sitio bonito cómodo y acogedor. Mi hijo Samuel dijo que su estadía  había sido sencillamente buenísima. ninguna queja; todo limpio, bonito y agradable. Además muy fácil para conseguir transporte y MUY seguro. Personas muy interesantes, mucho extranjero contento también de estar en esa zona. Felicitaciones",Limpieza,0.0,Neutral ⚪
990194,441971520,2019-04-22,256411389,Bruna,"O espaço do Estebam é exatamente como nas fotos. Pelo tamanho e disposição nos pareceu muito um quarto de hotel com cozinha.
A localização é boa, fica a cerca de 5 quadras da estação de metrô e ônibus passam em frente. É seguro andar a pé tanto de dia quando a noite. Nos sentimos muito tranquilas quanto a isso.
Tem supermercados, quitandas, mercados, cafés e restaurantes nas redondezas.
O Estebam também foi muito solícito, responde rapidamente e foi muito flexível quanto ao checkin e checkout, o que nos ajudou muito.
Se existe alguma coisa ruim para falar é o tamanho do box do banheiro, é bem pequeno e acaba ficando desconfortável para pessoas maiores. E por fim, a cozinha é bem equipada, mas sentimos falta das miudezas como sal e açúcar, mas é fácil de resolver pois existem muitos mercados bem próximos. Voltaríamos a nos hospedar com certeza.",Ubicación,0.0,Neutral ⚪
1908349,294094902,2018-07-21,196026459,Galo,"Estuvo todo excelente. El depto es hermoso, esta muy bien ubicado y tiene todas las facilidades, por lo demás concuerda con la descripción y fotografías. Tiene muchos libros, arte y mucho estilo. La comunicación fue muy fluida y Elizabeth estuvo pendiente de nosotros durante toda la estadía. Totalmente recomendado!",Instalaciones,0.0,Neutral ⚪
413662,67140017,2016-03-27,4049229,Mercedes Ivonne,"Excelente ubicación del apartamento, muy cerca supermercados, carnicerias, panaderías, cafes, etc, muy bien ubicado para caminar por el microcentro de Buenos Aires o para tomar buses para cualquier lado.",Ubicación,0.0,Neutral ⚪
35200893,560679766,2019-11-07,14397309,Mary,"This was an incredible place with an even better host. Cecilia was extremely accommodating to our morning flight into Beunos Aires and let us check in early. She was easy to reach and we were in communication well before my trip began, which made me feel better as this was our first time in Argentina. The apartment was stylish and clean. Fantastic neighborhood with all the great restaurants and bars in Palermo. We loved the rooftop hot tub! 

11 stars/10 stars!!! Would go back the next time I am in BA!",Limpieza,0.39569010416666667,Positivo ✅
2423704,240290120,2018-03-04,60103917,Jose Miguel,"Muy bien ubicada la casa, en un sitio muy movido de Palermo. Muchos restaurantes, bares, supermercados y otros locales cerca.
La casa es espaciosa, todas las piezas con mucho espacio y cada una con su baño. La cocina es lo mas bajo de la casa, ya que todo el equipamiento es antiguo, pero realmente nosotros no cocinamos casi nada, solo asados, y ahí tiene una terraza muy agradable donde esta la parrilla.",Ubicación,0.0,Neutral ⚪
68868,32282807,2015-05-16,25895862,Darius,"All the positive things that everyone has said this place is 100% accurate.  Ralf and his team arranged to have a car pick me and my wife up from the ferry terminal. Everything was prompt and seamless.  Within an hour, we hand already dropped our stuff off in the apartment and walking around Palermo.  The location is excellent and the views from the apartment are breathtaking. Thank you!",Ubicación,0.5454545454545455,Positivo ✅
702977,7860754,2013-10-06,2620057,Per,"Nice and clean, very kind hosts, and a calm and interesting neighborhood. Recommended!",Limpieza,0.5343333333333333,Positivo ✅
2101580,45288209,2015-09-01,27100069,Juliette,"The house was exactly as it looked in the pictures - beautiful and filled with light. The room was perfect, as was the location of the house. It was easy to walk to all the places I visited and the area felt safe even when I came back late at night. Cristian was incredibly helpful with everything concern I had and his dog is so calm and was great company to have by my side when I stayed at home to work. I highly recommend this place!",Ubicación,0.441025641025641,Positivo ✅
19376589,178991104,2017-08-06,7431300,Lau,"Es un monoambiente lindo y cómodo para dos personas, el edificio cuenta con seguridad las 24hs. Esta a dos cuadras a plaza Italia, la rural, el subte y líneas de colectivos.  A pocas cuadras de la zona comercial de Palermo soho, a puede andar a pie inclusive de noche porque siempre hay bastante movimiento. 
Lucas nos recibió muy amable y atento a las necesidades. Fue una excelente estadía.",Atención,0.0,Neutral ⚪
10018070,80696831,2016-06-19,62255886,Sonia,"El apartamento dispone de todo lo necesario para poder disfrutar de una estancia cómoda y agradable. Cuenta con una ubicación privilegiada para moverte por la ciudad.  La relación calidad-precio nos pareció muy buena. En relación al anfitrión, Cristian, estuvo disponible y en continuo contacto con nosotras para cualquier cosa que pudiésemos necesitar, destacaría su amabilidad y buena disposición para que nuestro viaje fuera lo mejor posible. Por último apuntar que para mi era mi primera experiencia con air bnb y creo que volvería a repetir tanto en este estudio como en fúturos destinos. ",Precio/Calidad,0.0,Neutral ⚪
12092277,237877115,2018-02-24,66005471,Killian,"Gracias por todo ! 
Mejor estancia que hice hasta ya :D
El depa es muy hermoso, y bien ubicado, 
Andrea es muy buena onda, 
Y Bangkok, un amor ! 
A bientôt :)",Instalaciones,0.75,Positivo ✅
26153562,490364588,2019-07-18,268971912,Andre,"Ana é uma excelente anfitriã, solicita, e sempre disposta a ajudar, da dicas sobre a cidade e responde rapidamente as mensagens.
O apartamento tem localização privilegiada, o que facilita para conhecer a cidade.
Na próxima vez em Buenos Aires,  já sabemos, sem dúvidas, em qual local ficar.",Instalaciones,0.0,Neutral ⚪
29328462,594960967,2020-01-19,216469946,Jose Rafael,"Lindo y acogedor departamento. Tiene todo lo necesario para estar cómodos. La zona muy agradable y segura. Cuenta con varios Bares cerca full buena vibra, para disfrutar de la noche y pasarla muy bien! Súper mercados, bancos y comercios que facilitan tu estancia. Sol, excelente anfitriona! Super amable, educada y dispuesta a resolver cualquier cosa. Sin duda volvería!",Ubicación,0.4817708333333333,Positivo ✅
8942580,531471417,2019-09-17,173491073,John,"Anahi was very helpful and responsive. She provided all sorts of helpful information. The apartment is clean and comfortable, with everything you need for a stay in the city. It’s easy to get to all the main tourist sites and there are local shops, bars and restaurants within easy reach.",Limpieza,0.2857142857142857,Positivo ✅
28714604,435172691,2019-04-09,51162079,Claudia,"Departamento con buena ubicación, bien equipado, limpio, excelentes anfitriones",Limpieza,0.0,Neutral ⚪
28129162,351330005,2018-11-22,22698367,Oscar,"Nicolás muy amable, fue flexible con el check in lo que me ayudó mucho. El departamento muy bien ubicado en un barrio muy lindo y muy cómodo.",Ubicación,0.0,Neutral ⚪
4117299,245247700,2018-03-21,177428071,Marisa,"Amazing apartment in the best part of Palermo!  WIFI worked very well, the beds were super comfortable, I loved the decoration. Marcos and the building staff were super friendly and accommodating. We were able to drop off our bags before check in, giving us the opportunity to explore the city. We were able to do our laundry and Marcos even left us a great bottle of wine for our stay. The apartment was beautiful, clean and in a great location. He had great suggestions on places to eat and drink. We really enjoyed our stay.",Limpieza,0.5328431372549018,Positivo ✅
2087059,42119107,2015-08-11,1801394,Justin,"Great location, comfortable place, centrally located. Matais and Cande were very welcoming and extremely helpful. Definitely recommend!",Ubicación,0.21250000000000002,Positivo ✅
13294482,248482105,2018-03-31,1799780,Paul,"Wonderful view overlooking the park, near numerous restaurants. Great windows and light, large deck for sitting out. Minimal to moderate street noise depending on time of cay. Fast WIFI. All kitchen basics. Facundo met us in person and was very welcoming.",Ubicación,0.2814285714285715,Positivo ✅
37988667,579001085,2019-12-19,41840339,Montserrat,Un apartamento cómodo y tranquilo con agradables vistas a Palermo viejo. Valoro que el edificio tenga un conserge tan amable. Santiago es un buen afitrión y contesta de inmediato a cualquier petición. Nos recomendó sitios para comer por la zona. Gracias por hacer nos sentir como en casa.,Atención,0.0,Neutral ⚪
1415544,66360380,2016-03-22,22526031,Helena,"Jimena y Emilia son dos genias! Muy amables y respetuosas, me hicieron sentir como en casa. El barrio está buenísimo, muy cerca de muchos de los principales atractivos turísticos de la ciudad y es muy fácil desplazarse de ahí. El departamento es simple, pero muy bueno, lo recomiendo para todos.",Ubicación,0.0,Neutral ⚪
18089171,490962659,2019-07-19,140724360,Alfredo,Excelente ubicación.  Óptimo para dos personas.  Todo como en la descripción.,Instalaciones,0.0,Neutral ⚪
9502714,134685654,2017-02-28,4195475,Jean-Luc,"Bel appartement moderne, propre et situé dans un quartier vivant et intéressant. La communication avec Andrea est facile et efficace. ",Atención,0.0,Neutral ⚪
36349254,502400483,2019-08-04,136801140,Sebastián,"Departamento muy bonito, impecable, espacioso, con lindos detalles, con todo lo necesario. Marcela y su hijo estuvieron siempre atentos, lo recomiendo 100%",Instalaciones,0.0,Neutral ⚪
30924130,513548636,2019-08-19,46631928,Valentina,"Muy lindo el departamento, la decoración, los detalles hermosos. Es muy amplio y super limpio. Muy atento el encargado que nos recibió. El barrio es hermoso tambien. Super recomendable",Limpieza,0.3333333333333333,Positivo ✅
1667071,341310951,2018-10-26,184864561,Rodrigo,"Great place to stay! Great location, clean, safe, and a perfect host.",Limpieza,0.7333333333333334,Positivo ✅
17268254,528732752,2019-09-13,106387470,Katherine,We appreciated that our host was a quick and efficient communicator offering advice about the neighborhood. When we had a problem with the WiFi password Barbara immediately got on the phone with the provider to fix it for us. Thanks for a great stay!,Ubicación,0.43333333333333335,Positivo ✅
29353666,431662517,2019-04-01,227486317,Claudia,"Me encanto el departamento, super comodo y lindo! Fue perfecto para nosotras (3 personas). Tener el subte a unas cuadras fue lo mejor porque nos podiamos movilizar muy bien y era facil de llegar. Beatriz fue super buena y atenta con nosotras, cada duda que teniamos nos la contestaba inmediatamente. Nunca tuvimos problemas, volveria sin duda. Gracias por todo Beatriz!",Instalaciones,0.41666666666666663,Positivo ✅
1307363,446061492,2019-04-30,257853085,Alan,"Muy agradecido de Griselda , muy buena atenciòn y disposiciòn para  tener una buena estadìa , respuestas rápidas , Dpto con una inmejorable ubicación para visitar y conocer buenos aires , absolutamente recomendable",Instalaciones,0.0,Neutral ⚪
32788387,567400098,2019-11-22,309023909,Nadia,"Muy buena ubicacion, limpio el departamento, en la esquina hay un supermercado. Silvia respondio siempre nuestras consultas de manera rapida.",Limpieza,0.0,Neutral ⚪
23043064,418549139,2019-03-02,28035202,Arnaud,"Emplacement idéal pour découvrir Buenos Aires, le quartier est très vivant.",Instalaciones,0.0,Neutral ⚪
42172292,617263642,2020-03-12,25795060,Jorge Martín,"El dpto es de primera, bien equipado y con todos los detalles y facilidades necesarias. La ubicación es excepcional. Marcelo muy amable, atento a cualquier consulta o problema. Ojalá esté disponible cada vez que vuelva a BA.",Atención,0.0,Neutral ⚪
13375587,582137363,2019-12-26,37668143,Philippe,Excellent great place,Instalaciones,0.9,Positivo ✅
4150405,76007157,2016-05-24,30947372,Yann,"Un departamento impecable, con todas las comodidades necesarias.  Mariano nos recibió muy amablemente y siempre estaba disponible para toda pregunta que llegara a tener.  El departamento está muy bien situado en el medio de Palermo Soho y a una cuadra de Plaza Serrano.  Un barrio lleno de restaurantes y bares.  Lo recomiendo!! 
Muy Linda Experiencia!! Gracias!",Ubicación,0.0,Neutral ⚪
28159546,367740202,2019-01-05,11415298,Francisco,Great spot! Brand new and good location.,Ubicación,0.6121212121212121,Positivo ✅
31665909,458781030,2019-05-26,50153602,Leidy Natalia,"Realmente todo fue mejor de lo que espereba. El hecho de que Eduardo es una excelente persona da como resultado que todo en la casa es totalmente espectatular. Eduardo me atendio muy bien, siempre estuvo pendiente de mi, me dio indicaciones, realmente me senti como en casa. El hogar es muy acogedor, es limpio, muy organizado, muy bonito, amplio y en un buen sector. No hay nada para mejorar, sin duda alguna me volveria a quedar nuevamente!",Limpieza,0.0,Neutral ⚪
939970,167125018,2017-07-05,85537569,Luigui,"Tengo que agradecer a augusto, hizo que mi estadia por buenos aires fuera perfecta! excelente ubicacion muy amplio y elegante.

Gracias Augusto",Instalaciones,0.0,Neutral ⚪
2174343,240300153,2018-03-04,36640131,Elizabeth,Great location.  Basic accommodations.  Nice building and very nice host. Thank you.,Ubicación,0.5449999999999999,Positivo ✅
29062878,433442855,2019-04-06,3992144,Faku,Muy buena onda se tuvo una respuesta rápida para llegar y consideración para salir. La zona cómoda para lo q estábamos en almagro y el departamento muy  cómodo.,Instalaciones,0.0,Neutral ⚪
28313195,342771176,2018-10-29,197604550,Keith,Tomas is a great host! He allowed me to check in later than planned and was very happy to do so. He was also flexible with the checkout time which was nice. The place has great views of the city and is in a safe quiet neighborhood.,Ubicación,0.5571428571428572,Positivo ✅
3312645,219699385,2017-12-18,78319741,María,Depends on the group you are traveling with. I loved san telmo but other people might think is not such a good neighborhood. I like the apartment and ruben is really great.,Ubicación,0.41500000000000004,Positivo ✅
16171798,301656059,2018-08-04,193973033,Jaime,"Todo muy bien, excelente ubicación absolutamente recomendable.",Instalaciones,0.0,Neutral ⚪
8672742,253928514,2018-04-15,38193717,Tim,"This is a neat old place in a great walkable area. Lots of cafe’s and restaurants are very close by. House is comfy and unique. The hosts are very nice and helpful - gave us tips on things to do and where to find parking,",Ubicación,0.45099999999999996,Positivo ✅
33908370,563631632,2019-11-13,58198976,Kyle,This is a great place to stay in Buenos Aires near the Puerto Madero neighborhood. Huge one bedroom with all the amenities needed. Right near the ferry to Uruguay which is where we were headed!,Ubicación,0.3421428571428572,Positivo ✅
24730216,499510180,2019-07-31,25917047,Megan,"Eugenia is amazing!!! Such a warm and kind human. She gave such great food, museum, art, nightlife, and theater recommendations. She was always sending me info each day and helped me navigate throughout the city. Breakfast was tasty and got me going each morning. Eugenia was super thoughtful and invited me to make empanadas with her family one night too! The flat is very clean and the bed was super comfortable! This was my first time traveling alone to a new country and Eugenia made sure I was safe and taken care of! Cannot wait to visit again!",Limpieza,0.3991733511586453,Positivo ✅
13828970,408761824,2019-02-05,78459904,Maria,"Un estudio limpio y confortable, en un barrio tranquilo y muy bien ubicado para movilizarse con transporte público a cualquier punto de Buenos Aires.   Valeria y Gerardo fueron muy atentos y cordiales.
Gracias por una muy buena experiencia.",Limpieza,0.0,Neutral ⚪
17978165,198772694,2017-09-30,135862765,Mario,"Una palabra define mi experiencia en la casa de Vanda: Maravilloso. Vanda es una excelentísima persona, siempre muy atenta y gentil. La habitación es amplia, con mucha luz, y tranquila para descansar, estudiar, escribir, o disfrutar de unas excelentes vacaciones. Está ubicada muy cerca de todo: bares, tiendas, supermecados, estación del subte, etc. 
Mi estadia en la casa de Vanda en Buenos Aires, y la misma Vanda, resultaron en una experiencia muy grata y extraordinaria. Además, de ser un excelente anfitriona, obtuvé una muy buena amiga.",Ubicación,0.0,Neutral ⚪
27746574,410620028,2019-02-10,165286429,Ciro,"Excelente lugar para hospedarse en Buenos Aires, muy cómodo y cerca de todo. A esto se le suma la muy buena atención y asistencia recibida durante nuestra estadía.",Ubicación,0.0,Neutral ⚪
34668966,603586082,2020-02-09,278857286,Boris,The place is very good. In best part of town but slightly away from the Palermo nightlife so perfect if you want a quiet one and not far if you want to go out. The building and area feel safe and secure and the flat has everything you might need for a long term stay.,Instalaciones,0.35183333333333333,Positivo ✅
79766,50558929,2015-10-12,23954098,Jessie,"Oscar is a fantastic host. Very responsive and full of great recommendations! The apartment is in a safe neighborhood, and walking distance from many of the city's highlights. You'll be welcomed with a big smile, clean apartment, fast Wifi, and terrace that provides a fantastic place to wake up or watch the sun go down. ",Limpieza,0.3384259259259259,Positivo ✅
